"STATION","NAME","DATE","HLY-CLDH-NORMAL","HLY-CLOD-PCTBKN","HLY-CLOD-PCTCLR","HLY-CLOD-PCTFEW","HLY-CLOD-PCTOVC","HLY-CLOD-PCTSCT","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-HTDH-NORMAL","HLY-PRES-10PCTL","HLY-PRES-90PCTL","HLY-PRES-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL","HLY-WIND-1STDIR","HLY-WIND-1STPCT","HLY-WIND-2NDDIR","HLY-WIND-2NDPCT","HLY-WIND-AVGSPD","HLY-WIND-PCTCLM","HLY-WIND-VCTDIR","HLY-WIND-VCTSPD"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T14:00:00","0.8","297","19","77","497","111","46.0","55.0","50.7","62.3","3.5","1.0","1.0","1.0","57.0","68.0","62.3","62.3","8","287","7","175","8.2","33","246","2.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T15:00:00","1.1","291","9","78","502","119","46.0","55.0","50.8","62.8","3.2","1.0","1.0","1.0","57.0","69.1","62.8","62.8","8","336","5","174","8.6","16","246","2.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T16:00:00","1.1","263","9","91","516","121","46.0","55.0","50.5","62.9","3.2","1.0","1.0","1.0","57.0","69.1","62.9","62.9","8","273","5","200","8.8","20","235","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T17:00:00","1.0","296","12","88","501","104","46.0","55.0","50.5","62.6","3.4","1.0","1.0","1.0","57.0","69.1","62.6","62.6","8","273","5","218","8.8","20","224","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T18:00:00","0.8","274","12","90","538","86","46.0","55.0","50.5","62.1","3.8","1.0","1.0","1.0","55.9","68.0","62.1","62.1","7","225","8","225","8.6","29","214","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T19:00:00","0.6","284","14","79","537","86","45.0","55.0","50.3","61.3","4.3","1.0","1.0","1.0","55.9","66.9","61.3","61.3","5","238","7","236","8.4","51","208","3.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T20:00:00","0.3","312","14","72","521","81","45.0","55.0","50.2","60.2","5.1","1.0","1.0","1.0","55.9","66.0","60.2","60.2","5","266","7","217","8.0","71","196","3.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T21:00:00","0.1","299","16","51","543","92","45.7","55.0","50.3","58.9","6.2","1.0","1.0","1.0","55.0","63.0","58.9","58.9","5","320","7","181","7.4","92","188","4.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T22:00:00","-777.7","286","18","55","555","85","46.0","55.0","50.3","57.4","7.6","1.0","1.0","1.0","53.1","61.2","57.4","57.4","5","331","6","162","6.9","153","182","4.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-30T23:00:00","-777.7","257","25","51","575","92","46.0","54.3","50.1","56.7","8.3","1.0","1.0","1.0","52.0","61.0","56.7","56.7","5","365","6","172","7.1","142","178","5.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T00:00:00","-777.7","229","25","67","575","104","46.0","54.1","50.1","56.4","8.6","1.0","1.0","1.0","52.0","61.0","56.4","56.4","5","437","6","181","7.3","116","177","5.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T01:00:00","-777.7","238","28","72","563","100","45.0","54.0","49.7","55.7","9.3","1.0","1.0","1.0","51.1","60.1","55.7","55.6","5","427","6","173","6.9","144","177","5.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T02:00:00","0.0","252","35","63","551","100","45.0","53.8","49.6","55.2","9.8","1.0","1.0","1.0","51.1","59.0","55.2","55.1","5","381","6","179","6.5","160","176","4.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T03:00:00","0.0","249","32","73","558","87","45.0","54.0","49.5","54.6","10.4","1.0","1.0","1.0","51.1","59.0","54.6","54.4","5","391","4","132","6.2","183","171","4.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T04:00:00","0.0","218","34","57","591","99","45.0","53.1","49.5","54.0","11.0","1.0","1.0","1.0","50.0","57.9","54.0","53.9","5","350","4","126","5.7","216","175","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T05:00:00","0.0","253","28","49","584","86","45.0","53.1","49.3","53.7","11.3","1.0","1.0","1.0","48.9","57.9","53.7","53.5","5","298","6","149","5.3","216","171","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T06:00:00","0.0","303","25","42","558","72","46.0","53.6","49.7","54.3","10.7","1.0","1.0","1.0","51.1","57.9","54.3","54.2","5","284","4","175","5.2","209","167","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T07:00:00","0.0","285","21","51","565","79","46.9","54.0","50.1","55.4","9.6","1.0","1.0","1.0","52.0","59.0","55.4","55.4","5","262","1","105","5.4","191","172","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T08:00:00","0.0","294","30","46","563","67","46.0","54.0","50.1","56.5","8.5","1.0","1.0","1.0","53.1","60.6","56.5","56.5","5","226","1","137","6.1","142","171","1.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T09:00:00","-777.7","265","18","59","571","86","46.9","54.0","50.3","57.6","7.4","1.0","1.0","1.0","54.0","62.1","57.6","57.6","5","202","8","141","6.4","101","182","1.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T10:00:00","0.1","251","30","65","575","79","46.0","54.0","50.3","58.8","6.3","1.0","1.0","1.0","55.0","63.5","58.8","58.8","5","183","8","177","6.7","82","223","1.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T11:00:00","0.2","264","23","74","553","86","46.0","54.7","50.4","59.9","5.3","1.0","1.0","1.0","55.0","64.9","59.9","59.8","8","255","5","160","7.0","67","255","1.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T12:00:00","0.4","263","23","68","543","103","46.0","55.0","50.5","60.9","4.5","1.0","1.0","1.0","55.9","66.0","60.9","60.9","8","306","5","152","7.5","51","264","1.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T13:00:00","0.6","258","21","95","520","107","46.0","55.0","50.4","61.8","3.9","1.0","1.0","1.0","57.0","68.0","61.8","61.8","8","345","5","152","8.0","51","266","2.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T14:00:00","0.8","283","19","84","501","114","46.0","55.0","50.7","62.4","3.5","1.0","1.0","1.0","57.0","68.0","62.4","62.4","8","286","7","193","8.2","36","250","2.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T15:00:00","1.0","285","11","76","501","126","46.0","55.0","50.8","62.9","3.2","1.0","1.0","1.0","57.0","69.1","62.9","62.9","8","357","5","170","8.6","16","250","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T16:00:00","1.1","263","9","88","514","126","46.0","55.0","50.5","62.9","3.1","1.0","1.0","1.0","57.0","69.1","62.9","62.9","8","283","7","199","8.7","18","239","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T17:00:00","1.0","291","14","83","501","111","46.0","55.0","50.5","62.7","3.3","1.0","1.0","1.0","57.0","69.1","62.7","62.7","8","281","5","204","8.8","18","228","3.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T18:00:00","0.9","271","14","88","534","93","46.0","55.0","50.4","62.2","3.7","1.0","1.0","1.0","55.9","68.5","62.2","62.2","8","235","7","231","8.5","29","217","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T19:00:00","0.6","284","14","79","528","95","45.0","55.0","50.3","61.4","4.2","1.0","1.0","1.0","55.9","66.9","61.4","61.4","7","244","5","217","8.3","53","210","3.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T20:00:00","0.3","319","14","74","512","81","45.0","55.0","50.2","60.3","5.0","1.0","1.0","1.0","55.9","66.0","60.3","60.3","5","256","7","231","8.0","73","198","3.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T21:00:00","0.1","304","16","51","532","97","46.0","55.0","50.3","58.9","6.2","1.0","1.0","1.0","55.0","64.0","58.9","58.9","5","316","7","183","7.2","101","189","4.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T22:00:00","-777.7","288","18","62","541","90","46.0","55.0","50.3","57.4","7.6","1.0","1.0","1.0","53.1","62.1","57.4","57.4","5","329","6","164","6.7","158","183","4.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","07-31T23:00:00","-777.7","262","25","55","556","101","46.0","54.0","50.1","56.6","8.4","1.0","1.0","1.0","52.0","61.0","56.6","56.6","5","349","6","178","7.0","144","180","4.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T00:00:00","-777.7","238","25","79","550","109","46.0","54.0","50.2","56.3","8.7","1.0","1.0","1.0","51.8","60.6","56.3","56.3","5","428","6","185","7.2","119","178","5.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T01:00:00","-777.7","252","28","79","535","106","45.0","54.0","49.8","55.6","9.4","1.0","1.0","1.0","51.1","60.1","55.6","55.5","5","430","6","163","6.8","144","178","4.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T02:00:00","0.0","257","35","69","530","109","45.0","54.0","49.6","55.1","9.9","1.0","1.0","1.0","51.1","59.9","55.1","55.0","5","396","6","173","6.4","167","177","4.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T03:00:00","0.0","259","32","80","534","94","45.0","54.0","49.5","54.5","10.5","1.0","1.0","1.0","50.0","59.0","54.5","54.4","5","399","6","138","6.2","180","173","4.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T04:00:00","0.0","230","34","62","568","106","45.0","53.4","49.5","54.0","11.0","1.0","1.0","1.0","50.0","57.9","54.0","53.8","5","347","4","134","5.7","213","175","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T05:00:00","0.0","265","28","51","565","91","45.0","53.1","49.3","53.7","11.3","1.0","1.0","1.0","48.9","57.9","53.7","53.5","5","302","6","151","5.3","211","172","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T06:00:00","0.0","309","26","44","545","77","46.0","54.0","49.6","54.2","10.8","1.0","1.0","1.0","50.7","57.9","54.2","54.1","5","278","4","183","5.2","211","167","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T07:00:00","0.0","296","21","53","549","81","46.9","54.0","50.0","55.4","9.6","1.0","1.0","1.0","52.0","59.0","55.4","55.3","5","271","4","105","5.5","184","172","2.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T08:00:00","0.0","306","30","49","542","74","46.0","54.0","50.1","56.5","8.5","1.0","1.0","1.0","53.1","60.4","56.5","56.5","5","225","1","137","6.0","142","171","1.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T09:00:00","-777.7","271","18","64","549","98","46.9","54.0","50.3","57.7","7.3","1.0","1.0","1.0","54.0","62.1","57.7","57.7","5","203","8","136","6.4","110","184","1.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T10:00:00","0.1","262","30","70","550","88","46.0","54.3","50.3","58.9","6.2","1.0","1.0","1.0","55.0","64.0","58.9","58.9","5","188","8","178","6.8","80","219","1.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T11:00:00","0.2","262","23","76","537","102","46.0","54.7","50.4","60.0","5.2","1.0","1.0","1.0","55.0","64.9","60.0","60.0","8","257","5","164","7.0","62","252","1.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T12:00:00","0.4","266","23","70","526","114","46.0","55.0","50.5","61.1","4.3","1.0","1.0","1.0","55.9","66.2","61.1","61.1","8","307","5","158","7.6","49","256","1.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T13:00:00","0.7","265","21","100","501","114","46.0","55.0","50.4","62.0","3.8","1.0","1.0","1.0","57.0","68.0","62.0","62.0","8","344","5","150","8.0","51","264","2.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T14:00:00","0.9","285","19","88","483","125","46.0","55.0","50.7","62.6","3.3","1.0","1.0","1.0","57.0","69.1","62.6","62.6","8","280","7","205","8.2","33","250","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T15:00:00","1.1","291","11","78","484","135","46.0","55.0","50.8","63.0","3.1","1.0","1.0","1.0","57.0","69.1","63.0","63.0","8","352","5","171","8.6","16","250","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T16:00:00","1.1","279","9","88","491","133","46.0","55.0","50.5","63.1","3.0","1.0","1.0","1.0","57.0","69.1","63.1","63.1","8","284","7","192","8.8","16","239","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T17:00:00","1.1","300","14","83","480","122","46.0","55.0","50.5","62.9","3.2","1.0","1.0","1.0","57.0","69.1","62.9","62.9","8","291","5","202","8.8","18","228","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T18:00:00","1.0","278","14","90","517","100","46.0","55.0","50.4","62.4","3.6","1.0","1.0","1.0","57.0","69.1","62.4","62.4","7","237","8","225","8.6","27","217","3.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T19:00:00","0.7","286","16","81","512","105","45.0","55.0","50.3","61.5","4.1","1.0","1.0","1.0","55.9","68.0","61.5","61.5","7","252","5","213","8.3","51","211","3.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T20:00:00","0.4","321","14","77","498","91","45.0","55.0","50.2","60.4","4.9","1.0","1.0","1.0","55.9","66.0","60.4","60.4","5","257","7","234","7.9","78","198","3.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T21:00:00","0.1","310","16","60","520","94","45.7","55.0","50.3","59.0","6.1","1.0","1.0","1.0","55.0","64.0","59.0","59.0","5","307","7","187","7.2","103","191","4.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T22:00:00","-777.7","288","18","67","535","92","45.9","55.0","50.3","57.5","7.6","1.0","1.0","1.0","53.1","62.1","57.5","57.4","5","331","6","163","6.6","167","183","4.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-01T23:00:00","-777.7","264","25","57","545","108","46.0","54.0","50.1","56.7","8.4","1.0","1.0","1.0","52.0","61.0","56.7","56.6","5","344","6","179","6.9","147","179","4.8"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T00:00:00","-777.7","245","25","79","538","113","46.0","54.0","50.1","56.3","8.7","1.0","1.0","1.0","51.8","60.6","56.3","56.3","5","416","6","186","7.2","122","177","5.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T01:00:00","-777.7","252","28","86","525","109","45.0","54.0","49.7","55.6","9.4","1.0","1.0","1.0","51.1","60.1","55.6","55.5","5","419","6","163","6.8","140","177","4.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T02:00:00","0.0","262","35","74","522","107","45.0","54.0","49.6","55.1","9.9","1.0","1.0","1.0","51.1","59.9","55.1","55.0","5","384","6","178","6.5","160","176","4.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T03:00:00","0.0","255","32","80","534","99","45.0","54.0","49.5","54.6","10.4","1.0","1.0","1.0","50.0","59.0","54.6","54.4","5","395","6","143","6.1","174","172","4.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T04:00:00","0.0","237","34","64","559","106","45.0","53.4","49.4","54.0","11.0","1.0","1.0","1.0","50.0","57.9","54.0","53.8","5","336","4","131","5.7","200","175","3.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T05:00:00","0.0","263","28","51","560","98","45.0","53.1","49.2","53.7","11.3","1.0","1.0","1.0","48.9","57.9","53.7","53.5","5","283","6","162","5.3","211","172","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T06:00:00","0.0","310","25","44","539","81","46.0","54.0","49.5","54.2","10.8","1.0","1.0","1.0","50.5","57.9","54.2","54.1","5","270","4","179","5.3","207","166","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T07:00:00","0.0","308","19","56","532","86","46.0","54.0","50.0","55.4","9.6","1.0","1.0","1.0","52.0","59.0","55.4","55.3","5","256","4","107","5.5","187","171","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T08:00:00","-777.7","310","30","51","530","79","46.0","54.0","50.0","56.5","8.5","1.0","1.0","1.0","53.1","60.6","56.5","56.5","5","221","1","133","6.0","142","173","1.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T09:00:00","-777.7","276","18","59","542","105","46.0","54.0","50.1","57.7","7.3","1.0","1.0","1.0","54.0","63.0","57.7","57.7","5","198","8","136","6.3","114","184","1.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T10:00:00","0.1","260","33","63","549","95","46.0","54.3","50.2","59.0","6.2","1.0","1.0","1.0","55.0","64.0","59.0","58.9","5","178","8","173","6.8","73","223","1.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T11:00:00","0.3","265","23","79","531","102","46.0","54.0","50.3","60.1","5.2","1.0","1.0","1.0","55.0","64.9","60.1","60.1","8","256","5","163","7.1","64","257","1.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T12:00:00","0.5","271","23","70","519","117","46.0","55.0","50.5","61.1","4.3","1.0","1.0","1.0","55.9","66.9","61.1","61.1","8","306","5","149","7.6","42","255","1.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T13:00:00","0.8","269","21","100","492","118","46.0","55.0","50.4","62.0","3.7","1.0","1.0","1.0","57.0","68.0","62.0","62.0","8","333","5","145","8.1","49","262","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T14:00:00","1.0","290","21","90","476","123","46.0","55.0","50.6","62.7","3.3","1.0","1.0","1.0","57.0","69.1","62.7","62.7","8","282","7","202","8.1","40","251","2.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T15:00:00","1.2","292","11","80","480","136","46.0","55.0","50.7","63.1","3.0","1.0","1.0","1.0","57.0","70.0","63.1","63.1","8","353","7","162","8.6","16","250","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T16:00:00","1.2","285","9","90","483","132","45.7","55.0","50.5","63.2","3.0","1.0","1.0","1.0","57.0","70.0","63.2","63.2","8","296","7","198","8.7","13","243","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T17:00:00","1.2","307","14","83","476","120","45.0","55.0","50.5","63.0","3.2","1.0","1.0","1.0","57.0","70.0","63.0","63.0","8","298","7","197","8.7","13","234","3.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T18:00:00","1.0","281","14","86","510","109","46.0","55.0","50.4","62.5","3.6","1.0","1.0","1.0","57.0","69.1","62.5","62.5","7","247","8","237","8.5","22","224","3.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T19:00:00","0.7","281","16","79","509","114","45.0","55.0","50.2","61.7","4.1","1.0","1.0","1.0","57.0","68.0","61.7","61.6","7","262","5","196","8.2","53","216","3.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T20:00:00","0.4","314","14","74","495","102","45.0","55.0","50.2","60.5","4.9","1.0","1.0","1.0","55.9","66.0","60.5","60.5","7","241","5","235","7.7","85","201","3.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T21:00:00","0.1","306","16","53","522","103","45.7","55.0","50.3","59.0","6.1","1.0","1.0","1.0","55.0","64.0","59.0","59.0","5","302","7","199","7.1","110","193","4.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T22:00:00","-777.7","281","18","60","539","101","46.0","55.0","50.3","57.5","7.5","1.0","1.0","1.0","53.1","62.1","57.5","57.5","5","335","6","163","6.6","164","183","4.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-02T23:00:00","-777.7","267","23","55","543","113","46.0","54.0","50.2","56.7","8.3","1.0","1.0","1.0","52.0","61.0","56.7","56.7","5","343","6","176","6.9","144","179","4.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T00:00:00","-777.7","249","23","76","538","113","46.0","54.1","50.1","56.3","8.7","1.0","1.0","1.0","52.0","60.6","56.3","56.3","5","406","6","175","7.1","116","177","5.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T01:00:00","-777.7","262","25","79","523","111","45.0","54.0","49.8","55.6","9.4","1.0","1.0","1.0","51.8","60.1","55.6","55.5","5","408","6","159","6.8","133","176","4.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T02:00:00","0.0","253","35","70","529","114","45.0","54.0","49.6","55.1","9.9","1.0","1.0","1.0","51.1","60.1","55.1","55.0","5","377","6","177","6.5","162","176","4.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T03:00:00","0.0","255","28","80","532","106","45.0","54.0","49.5","54.6","10.4","1.0","1.0","1.0","50.0","59.0","54.6","54.4","5","397","6","142","6.2","169","172","4.1"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T04:00:00","0.0","234","30","69","559","108","45.0","53.4","49.4","54.0","11.0","1.0","1.0","1.0","50.0","57.9","54.0","53.9","5","342","4","133","5.8","198","174","3.5"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T05:00:00","0.0","258","26","53","564","100","45.0","53.1","49.2","53.7","11.3","1.0","1.0","1.0","48.9","57.9","53.7","53.5","5","274","4","160","5.3","211","173","2.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T06:00:00","0.0","295","21","51","548","86","46.0","53.6","49.5","54.2","10.8","1.0","1.0","1.0","50.0","57.9","54.2","54.1","5","263","4","178","5.3","207","165","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T07:00:00","0.0","289","14","58","546","93","46.0","54.0","50.0","55.4","9.6","1.0","1.0","1.0","52.0","59.0","55.4","55.3","5","251","2","118","5.5","189","170","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T08:00:00","-777.7","289","25","56","546","83","46.0","54.0","50.0","56.5","8.5","1.0","1.0","1.0","53.1","60.8","56.5","56.4","5","221","1","131","6.1","136","172","1.7"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T09:00:00","-777.7","254","16","64","561","105","46.0","54.0","50.1","57.7","7.3","1.0","1.0","1.0","54.0","63.0","57.7","57.7","5","196","8","133","6.3","123","181","1.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T10:00:00","0.1","247","28","67","558","100","46.0","54.3","50.2","59.0","6.1","1.0","1.0","1.0","55.0","64.0","59.0","59.0","5","180","8","169","6.8","65","216","1.2"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T11:00:00","0.3","258","19","81","537","105","46.0","54.7","50.3","60.1","5.2","1.0","1.0","1.0","55.0","64.9","60.1","60.1","8","245","5","161","7.1","62","248","1.3"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T12:00:00","0.5","266","21","72","519","121","46.0","55.0","50.5","61.2","4.3","1.0","1.0","1.0","55.9","66.9","61.2","61.2","8","297","5","134","7.7","38","252","1.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T13:00:00","0.8","262","19","95","494","130","46.0","55.0","50.4","62.0","3.8","1.0","1.0","1.0","57.0","68.4","62.0","62.0","8","329","7","140","8.1","47","259","1.9"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T14:00:00","1.0","274","19","84","494","130","46.0","55.0","50.6","62.7","3.3","1.0","1.0","1.0","57.0","69.1","62.7","62.7","8","286","7","205","8.1","36","253","2.6"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T15:00:00","1.2","279","9","78","491","143","46.0","55.0","50.7","63.1","3.1","1.0","1.0","1.0","57.0","70.0","63.1","63.1","8","357","7","164","8.6","16","251","3.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T16:00:00","1.2","268","7","85","499","141","45.0","55.0","50.5","63.2","3.1","1.0","1.0","1.0","57.0","70.0","63.2","63.2","8","310","7","192","8.7","18","246","3.4"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","08-03T17:00:00","1.2","287","11","76","497","129","45.0","55.0","50.4","62.9","3.3","1.0","1.0","1.0","57.0","70.0","62.9","62.9","8","302","7","192","8.7","13","234","3.2"
